Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,
O00220,10-01-2023,C0017,62,Female,North,Germany,Furniture,Cabinet,80.12,4.00,0.03,310.87,93.72,Credit Card,
O00221,17-11-2023,C0753,37,Male,West,UK,Furniture,Desk,535.20,1.00,0.18,438.86,61.89,PayPal,
O00222,07-08-2023,C1287,65,Male,West,Canada,Office Supplies,Pen Set,95.82,1.00,0.04,91.99,12.03,Cash,
O00223,26-12-2023,C1973,45,Female,South,UK,Clothing,T-Shirt,255.69,5.00,0.18,1048.33,264.07,Credit Card,
O00224,05-11-2023,C0421,51,Male,West,India,Electronics,Smartphone,499.94,1.00,0.07,464.94,120.66,Credit Card,
O00225,24-06-2024,C1821,18,Female,East,UK,Office Supplies,Stapler,371.76,2.00,0.23,572.51,193.86,Credit Card,
O00226,18-01-2023,C1203,22,Male,East,UK,Electronics,Laptop,949.19,4.00,0.15,3227.25,829.86,Cash,
O00227,09-03-2024,C1438,43,Male,South,India,Electronics,Tablet,88.23,2.00,0.29,125.29,17.40,PayPal,
O00228,05-02-2024,C1202,58,Male,East,Australia,Office Supplies,Pen Set,67.33,1.00,0.28,48.48,6.25,Credit Card,
O00229,13-11-2023,C1365,65,Male,North,USA,Furniture,Desk,172.19,3.00,0.16,433.92,128.33,PayPal,
O00230,20-06-2023,C0762,26,Female,North,USA,Clothing,Shoes,279.26,1.00,0.08,256.92,88.32,Credit Card,
O00231,23-05-2024,C0933,50,Female,North,Germany,Furniture,Sofa,165.74,1.00,0.27,120.99,32.49,Credit Card,
O00232,22-08-2023,C1518,50,Male,North,USA,Furniture,Desk,477.05,4.00,0.28,1373.90,198.86,Credit Card,
O00233,05-03-2024,C0460,38,Male,West,Australia,Clothing,Jacket,827.74,5.00,0.11,3683.44,830.65,Credit Card,
O00234,03-07-2023,C0458,51,Male,West,USA,Office Supplies,Printer Paper,775.79,3.00,0.10,2094.63,499.09,Credit Card,
O00235,13-01-2024,C0411,36,Female,South,Germany,Clothing,Shoes,997.81,2.00,0.22,1556.58,368.35,Debit Card,
O00236,04-06-2023,C0014,44,Male,South,Canada,Clothing,T-Shirt,951.48,1.00,0.23,732.64,142.18,PayPal,
O00237,17-04-2023,C0421,51,Male,West,Germany,Electronics,Smartphone,714.54,1.00,0.01,707.39,111.67,Cash,
O00238,17-01-2024,C0939,65,Male,North,Canada,Furniture,Cabinet,84.08,5.00,0.02,411.99,109.43,Debit Card,
O00239,31-08-2023,C0598,34,Female,West,Australia,Clothing,Jacket,458.23,2.00,0.02,898.13,135.33,Credit Card,
O00240,09-06-2023,C0217,28,Female,West,India,Office Supplies,Notebook,540.57,2.00,0.14,929.78,200.68,Credit Card,
O00241,03-04-2023,C0323,61,Female,North,UK,Clothing,Jeans,100.30,2.00,0.29,142.43,28.35,Credit Card,
O00242,03-11-2023,C0533,29,Male,West,Germany,Furniture,Desk,467.42,2.00,0.04,897.45,103.58,Debit Card,
O00243,14-05-2023,C0406,43,Female,North,Canada,Clothing,T-Shirt,31.58,1.00,0.06,29.69,7.76,Debit Card,
O00244,05-04-2023,C1854,39,Male,North,Germany,Electronics,Smartphone,924.89,4.00,0.25,2774.67,551.46,Credit Card,
O00245,27-01-2024,C1400,45,Male,East,UK,Furniture,Sofa,287.06,2.00,0.01,568.38,144.82,Debit Card,
O00246,30-10-2023,C1022,44,Female,North,USA,Clothing,Shoes,145.86,2.00,0.19,236.29,70.72,Debit Card,
O00247,20-01-2023,C0784,63,Female,West,Canada,Office Supplies,Printer Paper,913.55,5.00,0.10,4110.98,689.04,Credit Card,
O00248,23-11-2023,C1223,32,Male,East,USA,Office Supplies,Printer Paper,769.17,2.00,0.29,1092.22,136.56,Debit Card,
O00249,30-09-2023,C1093,65,Male,South,Canada,Office Supplies,Printer Paper,935.85,2.00,0.05,1778.12,441.20,PayPal,
O00250,29-01-2023,C1441,62,Female,South,Canada,Furniture,Cabinet,546.70,2.00,0.15,929.39,113.91,Debit Card,
O00251,13-08-2023,C0041,51,Female,North,India,Furniture,Chair,347.35,2.00,0.28,500.18,155.59,PayPal,
O00252,02-03-2023,C0045,27,Male,North,Canada,Clothing,T-Shirt,379.85,4.00,0.18,1245.91,229.42,PayPal,
O00253,20-05-2023,C1999,28,Female,West,Australia,Clothing,Jeans,710.11,5.00,0.21,2804.93,931.83,PayPal,
O00254,17-08-2023,C1364,55,Male,West,India,Clothing,Jeans,185.93,1.00,0.28,133.87,45.14,Cash,
O00255,03-02-2023,C0373,56,Female,South,Australia,Electronics,Headphones,149.24,1.00,0.07,138.79,47.97,Debit Card,
O00256,01-04-2023,C1683,63,Female,West,USA,Clothing,Jeans,257.05,1.00,0.11,228.77,67.89,Credit Card,
O00257,19-02-2023,C0791,46,Female,South,Germany,Office Supplies,Stapler,357.72,4.00,0.03,1387.95,305.17,Debit Card,
O00258,16-06-2023,C0925,22,Male,East,USA,Clothing,Jacket,952.15,1.00,0.10,856.93,275.92,Debit Card,
O00259,18-03-2023,C1121,23,Female,West,Australia,Electronics,Headphones,943.02,2.00,0.18,1546.55,322.53,Credit Card,
O00260,14-04-2023,C0679,31,Male,West,Australia,Clothing,Jacket,304.43,1.00,0.01,301.39,73.22,Cash,
O00261,07-06-2023,C0112,41,Male,West,USA,Clothing,Shoes,207.68,1.00,0.06,195.22,50.67,Credit Card,
O00262,29-04-2024,C1729,25,Female,West,Germany,Office Supplies,Printer Paper,100.23,5.00,0.12,441.01,85.01,Cash,
O00263,14-01-2024,C0383,46,Male,East,Germany,Office Supplies,Printer Paper,233.98,3.00,0.17,582.61,80.27,Credit Card,
O00264,29-03-2023,C1369,40,Female,South,Canada,Electronics,Headphones,820.22,4.00,0.29,2329.42,633.06,Cash,
O00265,30-08-2023,C0976,37,Male,West,Australia,Electronics,Smartphone,129.08,4.00,0.05,490.50,169.76,Debit Card,
O00266,17-07-2023,C0259,20,Female,North,Australia,Office Supplies,Pen Set,997.30,2.00,0.25,1495.95,246.04,Credit Card,
O00267,31-03-2023,C0795,53,Female,East,India,Office Supplies,Notebook,788.69,5.00,0.18,3233.63,955.28,Credit Card,
O00268,29-02-2024,C0307,27,Male,North,Canada,Electronics,Tablet,868.80,3.00,0.26,1928.74,320.24,Cash,
O00269,29-04-2024,C0077,29,Female,West,UK,Office Supplies,Notebook,401.83,3.00,0.21,952.34,106.97,Cash,
O00270,03-10-2023,C1838,41,Male,East,India,Clothing,Jacket,844.42,1.00,0.29,599.54,94.12,PayPal,
O00271,29-03-2024,C1586,38,Female,West,Canada,Electronics,Smartphone,447.30,4.00,0.22,1395.58,404.54,PayPal,
O00272,27-02-2023,C1056,28,Male,East,Australia,Office Supplies,Pen Set,782.71,5.00,0.26,2896.03,310.56,Debit Card,
O00273,25-07-2023,C1715,21,Male,North,Germany,Electronics,Tablet,707.59,3.00,0.11,1889.27,408.19,Cash,
O00274,07-05-2023,C1396,19,Male,East,Germany,Office Supplies,Pen Set,960.92,4.00,0.18,3151.82,590.78,Debit Card,
O00275,22-09-2023,C1534,62,Male,East,USA,Office Supplies,Notebook,171.28,5.00,0.23,659.43,101.28,Debit Card,
O00276,19-08-2023,C1388,31,Female,West,Canada,Electronics,Laptop,479.36,2.00,0.19,776.56,194.36,Credit Card,
O00277,18-08-2023,C0517,56,Female,East,Germany,Office Supplies,Printer Paper,464.41,2.00,0.14,798.79,215.11,Cash,
O00278,15-04-2023,C0016,50,Female,East,India,Electronics,Headphones,73.20,3.00,0.19,177.88,56.10,PayPal,
O00279,02-11-2023,C0386,27,Male,North,Canada,Office Supplies,Printer Paper,683.95,1.00,0.20,547.16,191.16,PayPal,
O00280,04-03-2024,C0829,42,Male,South,India,Furniture,Cabinet,907.46,3.00,0.15,2314.02,720.48,Debit Card,
O00281,28-10-2023,C0200,48,Male,East,Australia,Furniture,Sofa,657.89,2.00,0.11,1171.04,334.98,PayPal,
O00282,06-03-2024,C1615,39,Female,East,Canada,Clothing,Shoes,852.70,4.00,0.02,3342.58,864.39,Credit Card,
O00283,28-04-2024,C1822,30,Male,West,Canada,Clothing,Shoes,63.52,2.00,0.04,121.96,18.30,Cash,
O00284,13-04-2024,C0294,38,Male,North,Germany,Clothing,Jeans,320.28,1.00,0.00,320.28,53.93,Debit Card,
O00285,12-06-2023,C1003,23,Male,West,Australia,Office Supplies,Stapler,434.74,4.00,0.11,1547.67,169.36,Debit Card,
O00286,18-01-2024,C1946,18,Female,South,USA,Electronics,Smartphone,234.00,3.00,0.09,638.82,80.29,PayPal,
O00287,21-06-2023,C0134,20,Female,East,Germany,Clothing,Shoes,889.09,2.00,0.10,1600.36,520.67,PayPal,
O00288,12-07-2023,C0338,43,Male,South,UK,Furniture,Chair,736.74,5.00,0.15,3131.14,409.52,Credit Card,
O00289,20-01-2024,C1796,58,Female,North,Canada,Electronics,Laptop,657.03,1.00,0.01,650.46,83.88,Cash,
O00290,25-01-2024,C0254,53,Female,West,Australia,Furniture,Chair,698.24,1.00,0.09,635.40,168.65,PayPal,
O00291,21-05-2023,C0858,24,Male,East,USA,Electronics,Headphones,206.66,2.00,0.23,318.26,97.98,Debit Card,
O00292,02-01-2024,C1441,44,Female,South,USA,Office Supplies,Pen Set,691.32,4.00,0.10,2488.75,250.58,Credit Card,
O00293,24-04-2023,C1711,54,Female,South,USA,Electronics,Laptop,905.73,2.00,0.14,1557.86,536.41,PayPal,
O00294,20-04-2024,C0103,24,Male,North,India,Clothing,Jacket,431.74,1.00,0.03,418.79,121.26,Credit Card,
O00295,10-01-2023,C1745,26,Male,East,India,Office Supplies,Printer Paper,879.69,1.00,0.11,782.92,145.37,Credit Card,
O00296,15-02-2024,C0820,47,Female,West,Australia,Office Supplies,Stapler,652.36,2.00,0.03,1265.58,346.82,Credit Card,
O00297,13-06-2023,C0213,44,Female,West,UK,Office Supplies,Printer Paper,615.24,2.00,0.14,1058.21,234.96,Cash,
O00298,27-03-2024,C0095,22,Female,East,USA,Furniture,Sofa,523.91,5.00,0.03,2540.96,674.44,Debit Card,
O00299,08-05-2024,C0709,60,Female,South,Canada,Electronics,Laptop,646.96,2.00,0.15,1099.83,239.02,Cash,
O00300,19-06-2023,C0154,49,Female,South,India,Clothing,T-Shirt,511.86,5.00,0.19,2073.03,416.30,Debit Card,
O00301,22-03-2023,C0941,46,Female,North,Germany,Office Supplies,Printer Paper,127.52,4.00,0.22,397.86,41.55,Cash,
O00302,27-02-2024,C0074,53,Male,North,Canada,Clothing,Jeans,658.05,4.00,0.29,1868.86,356.65,Credit Card,
O00303,17-08-2023,C1730,47,Female,West,Australia,Clothing,Shoes,122.88,2.00,0.00,245.76,46.40,PayPal,
O00304,18-06-2024,C0766,62,Male,North,UK,Office Supplies,Pen Set,823.62,4.00,0.03,3195.65,807.58,Debit Card,
O00305,04-05-2023,C1906,43,Male,West,UK,Clothing,T-Shirt,759.58,1.00,0.28,546.90,169.19,Credit Card,
O00306,06-04-2024,C0937,60,Male,West,USA,Electronics,Headphones,840.43,4.00,0.28,2420.44,714.68,Debit Card,
O00307,27-06-2023,C1497,26,Male,West,Australia,Clothing,Shoes,424.48,5.00,0.27,1549.35,450.23,PayPal,
O00308,12-02-2024,C1974,39,Female,West,UK,Furniture,Cabinet,606.50,5.00,0.09,2759.58,759.92,PayPal,
O00309,11-08-2023,C0412,31,Female,East,Australia,Furniture,Chair,508.85,3.00,0.21,1205.97,349.96,Cash,
O00310,03-03-2024,C1381,65,Female,West,USA,Electronics,Laptop,387.06,1.00,0.20,309.65,46.44,Debit Card,
O00311,21-10-2023,C1400,34,Male,North,Australia,Clothing,Jeans,756.06,1.00,0.11,672.89,143.43,Debit Card,
O00312,03-02-2024,C0487,50,Female,North,Germany,Office Supplies,Stapler,957.13,3.00,0.29,2038.69,231.29,PayPal,
O00313,27-07-2023,C1271,46,Male,East,Canada,Furniture,Chair,301.24,2.00,0.30,421.74,50.03,Debit Card,
O00314,10-06-2024,C0245,42,Male,West,India,Clothing,Jeans,169.32,3.00,0.00,507.96,110.02,Debit Card,
O00315,10-02-2023,C0315,38,Male,East,Germany,Clothing,T-Shirt,786.19,3.00,0.16,1981.20,672.12,Credit Card,
O00316,01-06-2024,C0327,44,Female,North,India,Furniture,Chair,666.70,3.00,0.11,1780.09,275.22,Cash,
O00317,10-01-2023,C0235,60,Female,West,UK,Furniture,Desk,685.73,3.00,0.11,1830.90,547.53,Credit Card,
O00318,31-01-2024,C0526,52,Female,North,Canada,Clothing,Shoes,491.94,3.00,0.27,1077.35,159.59,Credit Card,
O00319,09-04-2023,C0343,52,Male,North,UK,Furniture,Cabinet,837.31,2.00,0.16,1406.68,387.80,Cash,
O00320,15-03-2023,C1530,61,Male,North,Germany,Clothing,T-Shirt,96.65,1.00,0.05,91.82,14.96,Credit Card,
O00321,22-08-2023,C1866,34,Female,West,Germany,Office Supplies,Stapler,323.24,4.00,0.20,1034.37,241.74,Credit Card,
O00322,16-02-2023,C1436,22,Female,North,India,Clothing,T-Shirt,288.70,4.00,0.11,1027.77,314.02,Credit Card,
O00323,30-04-2024,C0321,52,Male,South,Australia,Office Supplies,Printer Paper,960.53,2.00,0.09,1748.16,562.46,PayPal,
O00324,12-01-2023,C1134,53,Male,North,USA,Electronics,Headphones,541.78,1.00,0.09,493.02,141.53,PayPal,
O00325,05-08-2023,C0846,59,Male,South,UK,Furniture,Sofa,202.38,2.00,0.20,323.81,78.30,Credit Card,
O00326,17-04-2024,C1321,53,Male,East,Australia,Electronics,Tablet,107.22,5.00,0.15,455.69,83.26,Debit Card,
O00327,29-08-2023,C0205,36,Male,South,India,Office Supplies,Stapler,335.06,3.00,0.21,794.09,109.66,PayPal,
O00328,20-11-2023,C1964,45,Male,North,India,Furniture,Chair,715.08,4.00,0.08,2631.49,499.64,PayPal,
O00329,06-05-2024,C0948,46,Female,East,Germany,Electronics,Smartphone,649.10,1.00,0.25,486.83,153.19,Debit Card,
O00330,21-07-2023,C0540,64,Male,North,USA,Electronics,Headphones,771.51,2.00,0.27,1126.40,267.97,Cash,
O00331,02-06-2023,C0750,43,Male,East,UK,Office Supplies,Notebook,402.82,5.00,0.00,2014.10,321.69,Debit Card,
O00332,10-06-2024,C0288,46,Male,South,Canada,Furniture,Cabinet,939.78,1.00,0.07,874.00,193.95,Credit Card,
O00333,28-09-2023,C0757,32,Male,South,Canada,Clothing,Shoes,474.98,4.00,0.26,1405.94,154.62,PayPal,
O00334,16-04-2023,C1442,51,Female,East,Canada,Furniture,Cabinet,657.14,3.00,0.18,1616.56,524.67,Credit Card,
O00335,13-06-2024,C0516,42,Male,West,India,Clothing,Shoes,794.73,5.00,0.00,3973.65,1273.59,Cash,
O00336,19-06-2023,C0472,22,Female,South,UK,Furniture,Chair,368.60,1.00,0.20,294.88,60.05,PayPal,
O00337,27-04-2023,C0987,61,Female,West,UK,Furniture,Cabinet,32.22,1.00,0.04,30.93,7.67,Debit Card,
O00338,08-06-2024,C0081,54,Male,North,UK,Clothing,Jeans,521.47,4.00,0.18,1710.42,412.04,Credit Card,
O00339,18-10-2023,C1940,23,Male,West,Canada,Office Supplies,Stapler,178.86,4.00,0.18,586.66,175.21,Debit Card,
O00340,07-06-2024,C0542,28,Female,West,Canada,Electronics,Smartphone,384.43,2.00,0.03,745.79,112.31,Cash,
O00341,03-06-2023,C1241,24,Male,West,Canada,Electronics,Laptop,102.26,2.00,0.27,149.30,35.06,Credit Card,
O00342,17-03-2024,C1070,44,Female,North,Australia,Office Supplies,Pen Set,939.04,4.00,0.24,2854.68,557.55,Credit Card,
O00343,11-03-2024,C0275,34,Female,South,USA,Clothing,Shoes,265.23,1.00,0.21,209.53,62.30,Credit Card,
O00344,16-06-2024,C0015,42,Male,East,Germany,Clothing,T-Shirt,163.23,5.00,0.08,750.86,235.58,Cash,
O00345,10-01-2024,C1254,35,Female,South,Germany,Office Supplies,Pen Set,376.51,5.00,0.15,1600.17,555.46,PayPal,
O00346,12-02-2024,C1507,26,Male,South,Germany,Furniture,Desk,222.31,4.00,0.24,675.82,202.89,Credit Card,
O00347,14-06-2023,C0797,58,Male,North,UK,Office Supplies,Stapler,97.26,3.00,0.07,271.36,32.57,Credit Card,
O00348,29-01-2024,C1907,43,Female,North,UK,Office Supplies,Stapler,20.60,5.00,0.09,93.73,10.16,Debit Card,
O00349,23-06-2023,C1381,20,Female,South,Australia,Electronics,Smartphone,95.97,3.00,0.23,221.69,41.74,Cash,
O00350,20-02-2024,C1201,30,Male,North,USA,Clothing,Jacket,354.00,3.00,0.07,987.66,336.56,Cash,
O00351,18-02-2024,C1178,18,Female,South,Germany,Electronics,Laptop,508.14,3.00,0.28,1097.58,330.08,PayPal,
O00352,14-09-2023,C1422,46,Female,West,UK,Clothing,Shoes,684.78,5.00,0.26,2533.69,558.66,PayPal,
O00353,11-03-2023,C0784,58,Male,South,India,Office Supplies,Printer Paper,521.34,1.00,0.21,411.86,68.30,PayPal,
O00354,06-04-2023,C0818,61,Female,North,Canada,Furniture,Cabinet,320.73,2.00,0.27,468.27,78.33,Debit Card,
O00355,25-05-2024,C1510,30,Male,South,India,Furniture,Chair,210.74,2.00,0.25,316.11,59.75,Credit Card,
O00356,03-05-2023,C1885,23,Female,North,Canada,Electronics,Headphones,377.48,3.00,0.15,962.57,333.38,PayPal,
O00357,17-05-2024,C0375,50,Female,West,UK,Furniture,Desk,530.48,4.00,0.14,1824.85,429.19,PayPal,
O00358,08-02-2024,C1763,61,Male,West,USA,Office Supplies,Printer Paper,692.32,1.00,0.20,553.86,107.92,Credit Card,
O00359,30-11-2023,C0741,57,Female,South,Canada,Clothing,Jeans,276.71,5.00,0.10,1245.19,181.77,Cash,
O00360,04-08-2023,C0859,62,Female,East,Germany,Clothing,Shoes,188.09,2.00,0.29,267.09,72.52,Credit Card,
O00361,04-10-2023,C1647,33,Female,West,UK,Furniture,Chair,478.26,1.00,0.05,454.35,102.18,PayPal,
O00362,13-05-2024,C0615,34,Male,West,USA,Furniture,Desk,223.31,3.00,0.14,576.14,148.34,Cash,
O00363,09-12-2023,C0533,41,Female,East,India,Electronics,Headphones,130.03,5.00,0.06,611.14,149.10,Debit Card,
O00364,19-10-2023,C0728,38,Female,West,USA,Office Supplies,Printer Paper,469.11,2.00,0.26,694.28,180.61,PayPal,
O00365,07-03-2024,C1293,57,Female,North,USA,Furniture,Sofa,235.94,3.00,0.20,566.26,157.20,Cash,
O00366,05-10-2023,C1818,46,Female,West,Germany,Furniture,Chair,855.67,2.00,0.22,1334.85,354.41,Credit Card,
O00367,04-08-2023,C0342,43,Male,North,USA,Office Supplies,Notebook,36.10,4.00,0.16,121.30,42.33,Credit Card,
O00368,26-09-2023,C1266,27,Male,West,India,Furniture,Chair,740.22,4.00,0.19,2398.31,318.54,Debit Card,
O00369,30-01-2023,C0072,60,Female,East,Germany,Office Supplies,Printer Paper,553.06,2.00,0.29,785.35,215.50,Debit Card,
O00370,12-04-2024,C1293,65,Female,East,India,Office Supplies,Pen Set,806.66,4.00,0.09,2936.24,596.21,Debit Card,
O00371,07-11-2023,C0022,18,Male,East,India,Office Supplies,Notebook,690.89,4.00,0.28,1989.76,436.29,Credit Card,
O00372,16-03-2024,C1635,36,Male,North,Canada,Clothing,Jeans,417.62,5.00,0.13,1816.65,295.16,Cash,
O00373,23-01-2024,C0452,34,Male,West,Australia,Furniture,Sofa,291.83,5.00,0.24,1108.95,225.37,Credit Card,
O00374,06-07-2023,C0280,36,Male,West,Canada,Office Supplies,Printer Paper,703.47,4.00,0.06,2645.05,277.33,Credit Card,
O00375,23-01-2023,C0381,24,Female,East,UK,Office Supplies,Notebook,240.48,2.00,0.00,480.96,74.21,Cash,
O00376,16-11-2023,C1610,49,Female,West,Australia,Electronics,Tablet,89.42,2.00,0.02,175.26,51.51,Credit Card,
O00377,26-04-2024,C0372,30,Female,West,USA,Electronics,Smartphone,390.95,4.00,0.07,1454.33,507.03,Debit Card,
O00378,16-04-2024,C1506,24,Male,West,Germany,Clothing,Jacket,167.03,1.00,0.22,130.28,30.93,Credit Card,
O00379,17-09-2023,C0986,58,Female,South,India,Electronics,Smartphone,973.54,2.00,0.19,1577.13,285.66,Debit Card,
O00380,10-10-2023,C1198,25,Female,South,USA,Electronics,Headphones,691.52,2.00,0.11,1230.91,150.63,Debit Card,
O00381,26-05-2024,C0188,61,Female,North,USA,Clothing,Jeans,704.31,1.00,0.04,676.14,106.94,PayPal,
O00382,25-03-2024,C1502,30,Male,West,India,Furniture,Sofa,899.68,4.00,0.21,2842.99,681.62,Cash,
O00383,14-07-2023,C1161,29,Female,East,Australia,Office Supplies,Printer Paper,868.99,5.00,0.27,3171.81,756.89,Credit Card,
O00384,08-06-2023,C0921,36,Female,East,Germany,Electronics,Headphones,736.32,1.00,0.19,596.42,113.93,Debit Card,
O00385,25-11-2023,C1477,22,Female,South,Canada,Office Supplies,Pen Set,616.91,3.00,0.12,1628.64,293.98,Credit Card,
O00386,19-06-2024,C1350,22,Male,South,UK,Electronics,Smartphone,115.98,2.00,0.03,225.00,54.62,Cash,
O00387,16-05-2024,C1077,57,Female,North,India,Furniture,Desk,22.96,2.00,0.20,36.74,12.20,Credit Card,
O00388,24-04-2024,C1641,58,Male,East,Canada,Office Supplies,Printer Paper,796.31,1.00,0.25,597.23,99.41,Credit Card,
O00389,14-03-2023,C1709,37,Male,South,Canada,Electronics,Laptop,727.92,5.00,0.12,3202.85,474.92,Debit Card,
O00390,03-07-2023,C1144,65,Female,North,Australia,Clothing,Shoes,705.52,4.00,0.26,2088.34,295.92,Debit Card,
O00391,16-02-2024,C1034,39,Male,West,India,Clothing,Jacket,846.41,4.00,0.23,2606.94,541.32,PayPal,
O00392,04-09-2023,C1154,52,Male,West,Canada,Clothing,Jacket,962.04,4.00,0.29,2732.19,273.35,Credit Card,
O00393,19-10-2023,C1221,19,Male,East,USA,Clothing,Jeans,222.67,3.00,0.01,661.33,202.03,PayPal,
O00394,07-06-2024,C1140,54,Male,North,USA,Office Supplies,Printer Paper,164.55,3.00,0.11,439.35,107.88,Debit Card,
O00395,20-09-2023,C1662,37,Male,West,Canada,Furniture,Desk,726.34,4.00,0.05,2760.09,845.76,Credit Card,
O00396,04-11-2023,C0077,64,Female,North,USA,Clothing,Jacket,880.99,4.00,0.12,3101.08,982.91,Debit Card,
O00397,12-01-2023,C1299,58,Female,North,India,Electronics,Tablet,544.53,2.00,0.10,980.15,268.99,Debit Card,
O00398,21-02-2023,C1380,64,Female,West,Canada,Electronics,Smartphone,437.62,4.00,0.04,1680.46,309.28,Cash,
O00399,20-02-2023,C1123,43,Female,North,Germany,Office Supplies,Pen Set,764.41,4.00,0.17,2537.84,563.31,Debit Card,
O00400,20-06-2024,C0505,33,Male,East,Germany,Clothing,T-Shirt,121.40,4.00,0.13,422.47,79.03,PayPal,
O00401,19-12-2023,C1217,59,Male,East,UK,Clothing,Shoes,626.95,4.00,0.01,2482.72,756.09,Debit Card,
O00402,18-01-2024,C0320,64,Male,North,Australia,Electronics,Smartphone,949.45,2.00,0.26,1405.19,428.63,Credit Card,
O00403,18-12-2023,C1421,25,Female,West,Germany,Electronics,Tablet,216.92,5.00,0.06,1019.52,241.22,PayPal,
O00404,09-05-2024,C1276,64,Male,North,Germany,Electronics,Tablet,178.62,3.00,0.06,503.71,138.08,PayPal,
O00405,24-02-2023,C0953,59,Male,North,Germany,Clothing,Jacket,865.64,1.00,0.09,787.73,252.74,Cash,
O00406,25-08-2023,C0780,50,Male,East,Germany,Electronics,Smartphone,206.89,4.00,0.17,686.87,191.03,Credit Card,
O00407,11-09-2023,C1889,51,Female,East,Germany,Office Supplies,Pen Set,28.19,3.00,0.11,75.27,13.22,PayPal,
O00408,05-03-2023,C1282,34,Female,North,Canada,Clothing,Jeans,160.19,4.00,0.20,512.61,62.51,Cash,
O00409,17-06-2024,C1968,61,Male,West,UK,Furniture,Cabinet,970.83,5.00,0.10,4368.74,1029.09,Debit Card,
O00410,22-05-2023,C1190,52,Male,South,India,Furniture,Cabinet,995.73,2.00,0.20,1593.17,384.29,Debit Card,
O00411,22-11-2023,C0139,53,Male,South,India,Furniture,Desk,767.78,4.00,0.29,2180.50,383.41,PayPal,
O00412,05-06-2023,C1596,30,Male,South,UK,Electronics,Tablet,609.55,5.00,0.07,2834.41,447.97,Credit Card,
O00413,03-01-2024,C0163,62,Female,South,Canada,Office Supplies,Printer Paper,192.14,4.00,0.15,653.28,87.79,Debit Card,
O00414,20-08-2023,C0067,44,Male,East,Germany,Furniture,Chair,760.20,1.00,0.05,722.19,244.59,Cash,
O00415,16-05-2024,C1409,38,Female,South,Germany,Office Supplies,Notebook,611.85,4.00,0.22,1908.97,379.00,Credit Card,
O00416,17-06-2024,C0224,46,Female,North,UK,Office Supplies,Notebook,562.12,5.00,0.23,2164.16,737.22,Debit Card,
O00417,26-10-2023,C0901,43,Female,East,Germany,Furniture,Cabinet,301.48,1.00,0.21,238.17,77.62,Cash,
O00418,07-04-2024,C0186,64,Male,South,Canada,Furniture,Cabinet,419.42,4.00,0.01,1660.90,354.47,Debit Card,
O00419,10-04-2024,C0185,34,Female,South,Australia,Electronics,Laptop,123.02,4.00,0.19,398.58,48.36,Cash,
O00420,07-06-2024,C1254,28,Female,West,USA,Furniture,Sofa,569.84,2.00,0.05,1082.70,147.41,Credit Card,
O00421,05-03-2024,C0631,37,Female,East,Australia,Furniture,Desk,899.56,2.00,0.00,1799.12,524.17,Credit Card,
O00422,14-04-2024,C1020,49,Male,West,UK,Furniture,Cabinet,459.20,4.00,0.02,1800.06,450.06,Debit Card,
O00423,12-10-2023,C1270,58,Male,North,UK,Furniture,Desk,656.74,1.00,0.04,630.47,68.16,PayPal,
O00424,06-12-2023,C1885,23,Male,North,Germany,Furniture,Chair,675.37,5.00,0.20,2701.48,742.80,Debit Card,
